sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
cbiA	sll1501	cobB	cobyrinic acid a; c-diamide synthase	BG11_Lys	-0.2115425517271982	0.3494219989723885	0.9768928151425212	0.0021478094108348528
cbiB	slr1925	cobD	cobalamin biosynthesis protein CobD	BG11_Control	-0.36186583873767675	0.36931858324246797	1	-0
cbiB	slr1925	cobD	cobalamin biosynthesis protein CobD	BG11_Lys	-0.05801874429577226	0.274711527245682	1	-0
cbiC	sll0916	cobH	precorrin isomerase;  precorrin-8X methylmutase	BG11_Control	-0.1633457867434455	0.2513444484238023	0.9741107326334599	0.0018607815637855748
cbiC	sll0916	cobH	precorrin isomerase;  precorrin-8X methylmutase	BG11_Lys	0.20780115505161084	0.19420597595749745	0.6756671701913397	0.03538171716574743
cbiD	slr1538	cbiD	cobalamin biosynthesis protein D	BG11_Control	0.3426152505067857	0.29046393917556274	0.7097614513910928	0.05101115955413832
cbiD	slr1538	cbiD	cobalamin biosynthesis protein D	BG11_Lys	1.7514968078222337	0.9879038126345749	0.8781329755906027	0.09885397880569086
cbiE	sll0099	cbiE;  cbiT;  cobL	precorrin-6y C5;  15-methyltransferase (decarbox ylating)	BG11_Control	0.35986122416244726	0.2287599864095925	0.39064774381368267	0.1469006343274234
cbiE	sll0099	cbiE;  cbiT;  cobL	precorrin-6y C5;  15-methyltransferase (decarbox ylating)	BG11_Lys	0.20418536627133432	0.31374319271459333	0.8008461931963509	0.01969385917681866
cbiF	slr0239	cobM	precorrin-4 C11-methyltransferase	BG11_Control	-0.03612790788912077	0.28898187311051904	1	-0
cbiF	slr0239	cobM	precorrin-4 C11-methyltransferase	BG11_Lys	0.03256384622447752	0.30096218929888396	1	-0
cbiH	slr0969	cobJ	precorrin methylase	BG11_Control	0.12758806431065056	0.18542806875919046	0.8301480335837385	0.010314787714592499
cbiH	slr0969	cobJ	precorrin methylase	BG11_Lys	-1.1725120108575486	0.9124809174280216	0.9768928151425212	0.011904613566751052
cbiL	slr1879	cobI	precorrin-2 methyltransferase	BG11_Control	-0.16139004234233265	0.23641248039364227	0.8301480335837385	0.0130474902570592
cbiL	slr1879	cobI	precorrin-2 methyltransferase	BG11_Lys	0.22848113228390124	0.2825581454638074	0.8008461931963509	0.02203720729809685
cbiM	sll0383	cbiM	cobalamin biosynthesis protein M	BG11_Control	0.19372342377685267	0.10984596499126344	0.39064774381368267	0.0790807453710363
cbiM	sll0383	cbiM	cobalamin biosynthesis protein M	BG11_Lys	0.007352187655845236	0.33726889707340907	0.9768928151425212	7.464738280084744e-5
cbiP	slr0618	cobQ	cobyric acid synthase	BG11_Control	0.4373051865771561	0.33584278502278486	0.5820741758241759	0.10277619441897522
cbiP	slr0618	cobQ	cobyric acid synthase	BG11_Lys	0.07524533065883371	0.1668522000946476	0.6756671701913397	0.012811810438458679
cbiT	slr1368	cobL	precorrin decarbocylase	BG11_Control	1.3208106640497252	0.8817325638097706	0.5820741758241759	0.3104191255117428
cbiT	slr1368	cobL	precorrin decarbocylase	BG11_Lys	-0.26060316616547885	0.3611494764114313	0.4446239231278993	0.09173418396856134
ccmA	sll0934	ccmA	carboxysome formation protein CcmA	BG11_Control	0.07310550430616805	1.852048020977128	0.9741107326334599	8.327938989808257e-4
ccmA	sll0934	ccmA	carboxysome formation protein CcmA	BG11_Lys	1.770860467024762	1.3902161943303837	0.6756671701913397	0.30151942210673405
ccmK	sll1029	ccmK1	carbon dioxide concentrating mechanism protein CcmK	BG11_Control	0.3240872060098901	0.4644191189638154	0.39064774381368267	0.1322971549687273
ccmK	sll1029	ccmK1	carbon dioxide concentrating mechanism protein CcmK	BG11_Lys	-0.5152787812035653	0.6733300196945853	0.8008461931963509	0.04969909420609849
ccmK2	sll1028	ccmK2	carbon dioxide concentrating mechanism protein CcmK	BG11_Control	-0.3039847421081992	0.79649472385791	0.9741107326334599	0.0034628943608779497
ccmK2	sll1028	ccmK2	carbon dioxide concentrating mechanism protein CcmK	BG11_Lys	-0.7762643048480424	0.46389702756838924	0.3494466145833333	0.35445715682605344
ccmK3	slr1838	ccmK3	carbon dioxide concentrating mechanism protein CcmK homolog 3;  putative carboxysome assembly protein	BG11_Control	0.22752016359817948	0.29264019120677837	0.8957777036048065	0.01087540730014465
ccmK3	slr1838	ccmK3	carbon dioxide concentrating mechanism protein CcmK homolog 3;  putative carboxysome assembly protein	BG11_Lys	0.2994814032265951	0.35175135809894353	0.8781329755906027	0.016902644729378868
ccmK4	slr1839	ccmK4	carbon dioxide concentrating mechanism protein CcmK homolog 4;  putative carboxysome assembly protein	BG11_Control	-0.34588467212742796	0.3738917413684699	0.8301480335837385	0.027962858328496702
ccmK4	slr1839	ccmK4	carbon dioxide concentrating mechanism protein CcmK homolog 4;  putative carboxysome assembly protein	BG11_Lys	-0.8006010585017843	0.4575973110424106	0.4446239231278993	0.28181731583181463
ccmK5	slr0436	ccmO	carbon dioxide concentrating mechanism protein CcmO	BG11_Control	0.038707671699545684	0.46681833894085584	0.9741107326334599	4.409450853403749e-4
ccmK5	slr0436	ccmO	carbon dioxide concentrating mechanism protein CcmO	BG11_Lys	-1.294278532682748	0.9989942123841659	0.6756671701913397	0.2203731589735675
ccmL	sll1030	ccmL	carbon dioxide concentrating mechanism protein CcmL;  putative carboxysome assembly protein	BG11_Control	1.6030957154124534	0.8986160972662738	0.39064774381368267	0.6544072038596672
ccmL	sll1030	ccmL	carbon dioxide concentrating mechanism protein CcmL;  putative carboxysome assembly protein	BG11_Lys	0.42727367847533637	0.49350549646411573	0.8781329755906027	0.024115204188552165
ccmM	sll1031	ccmM	carbon dioxide concentrating mechanism protein CcmM;  putative carboxysome structural protein	BG11_Control	0.6604840083112283	0.31088939914821917	0.39064774381368267	0.2696192678437611
ccmM	sll1031	ccmM	carbon dioxide concentrating mechanism protein CcmM;  putative carboxysome structural protein	BG11_Lys	-0.08454754448104312	0.22400570626861432	1	-0
ccmN	sll1032	ccmN	carbon dioxide concentrating mechanism protein CcmN;  putative carboxysome assembly protein	BG11_Control	0.7961790822992693	0.44351129151569557	0.39064774381368267	0.3250119889971562
ccmN	sll1032	ccmN	carbon dioxide concentrating mechanism protein CcmN;  putative carboxysome assembly protein	BG11_Lys	0.31514191516517964	0.36567686112349757	0.6756671701913397	0.05365832594470905
ccsA	sll1513	ccsA;  ycf5	c-type cytochrome synthesis protein	BG11_Control	-0.8098956121428527	0.7195054243834551	0.7097614513910928	0.12058340728296722
ccsA	sll1513	ccsA;  ycf5	c-type cytochrome synthesis protein	BG11_Lys	-0.5889187118636559	0.2962195811674027	0.3494466145833333	0.26891156904311914
cdsA	slr1369	cdsA	phosphatidate cytidylyltransferase	BG11_Control	-0.46714578005428947	0.478174055970603	0.8301480335837385	0.03776614669296682
cdsA	slr1369	cdsA	phosphatidate cytidylyltransferase	BG11_Lys	-0.9597152187287843	0.4309512659411408	0.3494466145833333	0.4382243594981356
cefD	slr2143	cefD	L-cysteine/cystine lyase	BG11_Control	0.20852696180040084	0.2253137042989546	0.8957777036048065	0.009967536972442693
cefD	slr2143	cefD	L-cysteine/cystine lyase	BG11_Lys	0.21793279747444588	0.222498548523755	0.8781329755906027	0.0123000647482712
cfxE	sll0807	rpe	pentose-5-phosphate-3-epimerase	BG11_Control	-1.240713529306685	0.5047727589668187	0.39064774381368267	0.5064774758602287
cfxE	sll0807	rpe	pentose-5-phosphate-3-epimerase	BG11_Lys	-1.1500663538632419	0.8341613466754251	0.3494466145833333	0.5251423354207558
chlB	slr0772	chlB	light-independent protochlorophyllide reductase subunit ChlB	BG11_Control	0.16234574632357546	0.28616833677186043	0.8957777036048065	0.007760086344843731
chlB	slr0772	chlB	light-independent protochlorophyllide reductase subunit ChlB	BG11_Lys	-0.10280638120115461	0.25978166941394787	1	-0
chlD	slr1777	chlD	magnesium protoporphyrin IX chelatase subunit D	BG11_Control	-0.312343089974122	0.5232251712536883	0.8957777036048065	0.014929922109468299
chlD	slr1777	chlD	magnesium protoporphyrin IX chelatase subunit D	BG11_Lys	-1.303915143784006	0.6603430706235174	0.3494466145833333	0.5953926410394303
chlG	slr0056	chlG	chlorophyll a synthase	BG11_Control	-0.5488935596703506	0.34595204854568834	0.46665797252651714	0.18168448738566043
chlG	slr0056	chlG	chlorophyll a synthase	BG11_Lys	-1.1448101536021664	0.6181757848038287	0.3494466145833333	0.52274225365915294
chlH	slr1055	chlH	magnesium protoporphyrin IX chelatase subunit H	BG11_Control	-1.6244729376290166	0.9949551139912027	0.46665797252651714	0.5377026706639794
chlH	slr1055	chlH	magnesium protoporphyrin IX chelatase subunit H	BG11_Lys	-1.1619185212712275	0.6097634686720415	0.3494466145833333	0.5305542621774337
chlI	slr1030	chlI	magnesium protoporphyrin IX chelatase subunit I	BG11_Control	-1.2084280853908387	0.5303863694659343	0.39064774381368267	0.4932980837158855
chlI	slr1030	chlI	magnesium protoporphyrin IX chelatase subunit I	BG11_Lys	-1.2167146018110295	0.6832870806766541	0.3494466145833333	0.5555752025865792
chlL	slr0749	chlL	light-independent protochlorophyllide reductase iron protein subunit ChlL	BG11_Control	0.09694069251169635	0.17704247122530778	0.8301480335837385	0.007837117598470101
chlL	slr0749	chlL	light-independent protochlorophyllide reductase iron protein subunit ChlL	BG11_Lys	0.1577716226449836	0.17516501770475792	0.8008461931963509	0.015217212551557339
chlM	slr0525	chlM	Mg-protoporphyrin IX methyl transferase	BG11_Control	-1.44854607782774	0.8416842488943292	0.46665797252651714	0.4794706495785797
chlM	slr0525	chlM	Mg-protoporphyrin IX methyl transferase	BG11_Lys	-1.6539355205518713	0.8770696126433584	0.4446239231278993	0.5821971680040998
chlN	slr0750	chlN	light-independent protochlorophyllide reductase subunit ChlN	BG11_Control	-0.08591455993088253	0.09231645495184501	0.46665797252651714	0.02843783189837663
chlN	slr0750	chlN	light-independent protochlorophyllide reductase subunit ChlN	BG11_Lys	0.21834856222230997	0.10810031472123834	0.3494466145833333	0.09970213763407182
chrA	slr1457	chrA	chromate transport protein	BG11_Control	-0.12438257576644252	0.15670868171541405	0.8957777036048065	0.005945456222905019
chrA	slr1457	chrA	chromate transport protein	BG11_Lys	0.07672465693298365	0.12591675233136845	1	-0
citH	sll0891	citH	malate dehydrogenase	BG11_Control	-0.23344221630228873	0.28896744715637485	0.9741107326334599	0.002659297071352063
citH	sll0891	citH	malate dehydrogenase	BG11_Lys	-7.906606547448762e-4	0.07266366730160914	0.8008461931963509	7.625991948171691e-5
clcD	sll1298	clcD	putative carboxymethylenebutenolidase	BG11_Control	0.11760609275016579	0.22506254851640944	0.8301480335837385	0.009507800649024914
clcD	sll1298	clcD	putative carboxymethylenebutenolidase	BG11_Lys	0.36740910841558516	0.3357487565762529	0.8008461931963509	0.03543693347642641
clpB	slr1641	clpB1	ClpB protein	BG11_Control	0.3201472092775497	0.19339727906084914	0.46665797252651714	0.10596914571283007
clpB	slr1641	clpB1	ClpB protein	BG11_Lys	-0.14907848587095135	0.2775687730101164	1	-0
clpB2	slr0156	clpB2	ClpB protein	BG11_Control	-1.6527945385517746	0.8690012479884813	0.46665797252651714	0.5470771576750545
clpB2	slr0156	clpB2	ClpB protein	BG11_Lys	-0.557841642667814	0.7462197968740427	0.8781329755906027	0.03148442273770489
clpC	sll0020	clpC	ATP-dependent Clp protease ATPase subunit	BG11_Control	-1.5970337026156394	1.0169194584697205	0.7097614513910928	0.23777850196965816
clpC	sll0020	clpC	ATP-dependent Clp protease ATPase subunit	BG11_Lys	-2.124305820906126	1.140441796505089	0.3494466145833333	0.9699987450212844
clpP	slr0164	clpP4	ATP-dependent Clp protease proteolytic subunit	BG11_Control	-1.4934738937586818	0.774061844590247	0.39064774381368267	0.6096579670544332
clpP	slr0164	clpP4	ATP-dependent Clp protease proteolytic subunit	BG11_Lys	-1.0351105447570221	0.5785875090196246	0.4446239231278993	0.36436633728480294
clpP2	slr0165	clpP3	ATP-dependent Clp protease proteolytic subunit	BG11_Control	-0.9516743900614184	0.9454282704471996	0.8957777036048065	0.045489799432956605
clpP2	slr0165	clpP3	ATP-dependent Clp protease proteolytic subunit	BG11_Lys	-1.8710387018109251	1.0427254771151926	0.3494466145833333	0.8543521251891594
clpP3	slr0542	clpP	ATP-dependent protease ClpP	BG11_Control	-0.8492838059897482	0.3911219729430802	0.39064774381368267	0.3466901167645212
clpP3	slr0542	clpP	ATP-dependent protease ClpP	BG11_Lys	-0.3265798789958839	0.5336172285014461	0.6756671701913397	0.055605835818316414
clpP4	sll0534	clpP2	ATP-dependent Clp protease proteolytic subunit 2	BG11_Control	-0.21983771748549244	0.27566584821256557	0.5820741758241759	0.05166662707515435
clpP4	sll0534	clpP2	ATP-dependent Clp protease proteolytic subunit 2	BG11_Lys	-1.3966753420369342	0.8397124524089628	0.3494466145833333	0.6377487250871057
clpX	sll0535	clpX	ATP-dependent Clp protease ATPase subunit	BG11_Control	-0.501975098227013	0.25035839234572627	0.39064774381368267	0.20491360389757143
clpX	sll0535	clpX	ATP-dependent Clp protease ATPase subunit	BG11_Lys	-0.25769247566113707	0.1687631317387896	0.3494466145833333	0.1176673224414126
cmpA	slr0040	cmpA	bicarbonate transport system substrate-binding protein	BG11_Control	-2.1811790321116886	0.6090602860550698	0.39064774381368267	0.8903892997769639
cmpA	slr0040	cmpA	bicarbonate transport system substrate-binding protein	BG11_Lys	-1.5719198880485765	0.8703477140003295	0.3494466145833333	0.7177687429349171
cmpB	slr0041	cmpB	bicarbonate transport system permease protein	BG11_Control	-1.7794597386203985	0.18137652560300266	0.39064774381368267	0.7264015870891541
cmpB	slr0041	cmpB	bicarbonate transport system permease protein	BG11_Lys	-1.2349965985603126	0.5436452689365329	0.3494466145833333	0.5639231126326589
cmpR	sll0030	cmpR	cmp operon transcriptional regulator;  LysR fami ly protein	BG11_Control	-1.2397488425044874	0.6059411786168519	0.39064774381368267	0.5060836765463406
cmpR	sll0030	cmpR	cmp operon transcriptional regulator;  LysR fami ly protein	BG11_Lys	-0.6879553269151173	0.49574231012235603	0.4446239231278993	0.24216521023121382
cobA	slr0260	cobO	cob(I)alamin adenosyltransferase	BG11_Control	-0.06459154309441782	0.29921409920200304	1	-0
cobA	slr0260	cobO	cob(I)alamin adenosyltransferase	BG11_Lys	-0.12474128091483695	0.2930556217532871	1	-0
cobN	sll1890	cobN	cobalt-chelatase subunit CobN-like protein	BG11_Control	1.6235122656799956	1.0854964403940468	0.8301480335837385	0.1312519667337593
cobN	sll1890	cobN	cobalt-chelatase subunit CobN-like protein	BG11_Lys	-0.009945679544596261	0.3616790945272136	1	-0
cobN2	slr1211	cobN	cobalt-chelatase subunit CobN	BG11_Control	-0.5696265271889194	0.36758968759174276	0.8957777036048065	0.027228006494787824
cobN2	slr1211	cobN	cobalt-chelatase subunit CobN	BG11_Lys	0.2898401975788454	0.20691893837022163	0.6756671701913397	0.049350273781933754
cobU	slr0216	cobP	bifunctional cobalamin biosynthesis protein Cob P	BG11_Control	0.23978568526973945	0.25915320126776475	0.8301480335837385	0.01938534340119295
cobU	slr0216	cobP	bifunctional cobalamin biosynthesis protein Cob P	BG11_Lys	0.15425854254445873	0.15520371633035937	0.546885613367749	0.04043170409579453
cobW	slr0502	cobW	cobalamin synthesis protein cobW homolog	BG11_Control	0.060962268373717404	0.6012755178816965	0.8957777036048065	0.0029139812842074128
cobW	slr0502	cobW	cobalamin synthesis protein cobW homolog	BG11_Lys	0.18776174122980588	0.6326977104442842	0.9768928151425212	0.0019063608314991592
codA	slr1237	codA	cytosine deaminase	BG11_Control	-0.2113509315064722	0.44138601522743814	1	-0
codA	slr1237	codA	cytosine deaminase	BG11_Lys	-0.06401438713134236	0.3032265184494038	0.9768928151425212	6.499434841214753e-4
comEc	sll1929	comE	competence protein ComE	BG11_Control	0.1134991050788963	0.14857754543502644	1	-0
comEc	sll1929	comE	competence protein ComE	BG11_Lys	0.21649896039320143	0.41126013274587997	0.8781329755906027	0.012219139393564794
cpcA	sll1578	cpcA	phycocyanin alpha subunit	BG11_Control	-0.9691730436528856	0.16657319616048533	0.39064774381368267	0.39563066350649484
cpcA	sll1578	cpcA	phycocyanin alpha subunit	BG11_Lys	-1.3731151441129046	0.5160683977747874	0.3494466145833333	0.6269906872406464
cpcB	sll1577	cpcB	phycocyanin beta subunit	BG11_Control	-1.0215366842774467	0.18942236415834288	0.39064774381368267	0.4170062702875379
cpcB	sll1577	cpcB	phycocyanin beta subunit	BG11_Lys	-1.6151098377983357	0.44331569657826136	0.3494466145833333	0.7374901016218357
cpcC	sll1580	cpcC1	phycobilisome rod linker polypeptide	BG11_Control	0.07046936583414373	0.2278494035350087	0.8957777036048065	0.003368418181092338
cpcC	sll1580	cpcC1	phycobilisome rod linker polypeptide	BG11_Lys	-0.18312462579897582	0.4864601056071915	0.8781329755906027	0.010335501496026323
cpcC2	sll1579	cpcC2	phycobilisome rod linker polypeptide	BG11_Control	-0.8062554403259284	0.34544569465739844	0.39064774381368267	0.3291253062606974
cpcC2	sll1579	cpcC2	phycobilisome rod linker polypeptide	BG11_Lys	-0.40723228781638693	0.18651487459851593	0.3494466145833333	0.18595006624119104
cpcD	ssl3093	cpcD	phycobilisome small rod linker polypeptide	BG11_Control	0.11293312471433302	0.10548756379836864	0.46665797252651714	0.0373810122401638
cpcD	ssl3093	cpcD	phycobilisome small rod linker polypeptide	BG11_Lys	0.4895124461207837	0.19351867213419047	0.3494466145833333	0.2235207632236875
cpcE	slr1878	cpcE	phycocyanin alpha-subunit phycocyanobilin lyase	BG11_Control	0.2127191468420171	0.1647784310031106	0.46665797252651714	0.07041031629942537
cpcE	slr1878	cpcE	phycocyanin alpha-subunit phycocyanobilin lyase	BG11_Lys	-0.6082854919240637	0.49955775007144604	0.6756671701913397	0.10357105679195755
cpcF	sll1051	cpcF	phycocyanin alpha-subunit phycocyanobilin lyase	BG11_Control	-0.020285269454574522	0.14448150026448303	1	-0
cpcF	sll1051	cpcF	phycocyanin alpha-subunit phycocyanobilin lyase	BG11_Lys	0.037911787137698404	0.3973748227775298	0.9768928151425212	3.8492157975348457e-4
cpcG	slr2051	cpcG1	phycobilisome rod-core linker polypeptide	BG11_Control	-0.8968980141963957	0.41182533504776064	0.39064774381368267	0.3661269355127314
cpcG	slr2051	cpcG1	phycobilisome rod-core linker polypeptide	BG11_Lys	-0.9355806918139739	0.3416593442117367	0.3494466145833333	0.42720407202885646
cpcG2	sll1471	cpcG2	phycobilisome rod-core linker polypeptide	BG11_Control	-0.375871082019877	0.2905306531331407	0.7097614513910928	0.055962540220674775
cpcG2	sll1471	cpcG2	phycobilisome rod-core linker polypeptide	BG11_Lys	-0.1708410145978223	0.32375201414166527	0.9768928151425212	0.001734563263579089
crtE	slr0739	crtE	geranylgeranyl pyrophosphate synthase	BG11_Control	-0.7020481482293001	0.5817423023379817	0.5820741758241759	0.16499652688469904
